0.02, 0.36, 1.03, 3.49, 0.01
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 8.77, 0.00, 0.38, 0.00
0.00, 68.23, 0.00, 0.38, 0.06
0.00, 66.60, 0.00, 0.41, 0.00
0.00, 64.80, 0.00, 0.42, 0.06
0.00, 66.57, 0.00, 0.41, 0.00
0.00, 82.17, 0.00, 0.50, 0.47
0.00, 73.20, 0.00, 0.52, 0.00
0.00, 54.78, 0.00, 0.41, 0.08
0.00, 58.91, 0.00, 0.41, 0.00
0.00, 57.39, 0.00, 0.42, 0.06
0.00, 71.95, 0.00, 0.47, 0.39
0.00, 54.60, 0.00, 0.39, 0.00
0.00, 58.81, 0.00, 0.43, 0.06
0.00, 59.19, 0.00, 0.41, 0.00
0.00, 59.68, 0.00, 0.43, 0.06
0.00, 77.81, 0.00, 0.45, 0.42
0.00, 61.74, 0.00, 0.42, 0.06
0.00, 59.64, 0.00, 0.42, 0.00
0.00, 63.71, 0.00, 0.39, 0.00
0.00, 53.30, 0.00, 0.39, 0.06
0.00, 0.00, 0.00, 0.00, 0.00
