0.04, 0.52, 1.76, 1.81, 0.02
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
12.21, 42.96, 0.05, 0.42, 0.00
15.88, 53.10, 0.05, 1.02, 0.00
17.42, 55.60, 0.05, 1.00, 0.02
27.69, 85.20, 0.04, 0.53, 0.00
25.24, 80.67, 0.04, 0.56, 0.02
25.02, 84.93, 0.04, 0.58, 0.00
26.46, 92.30, 0.04, 0.57, 0.02
25.52, 88.64, 0.04, 0.56, 0.00
21.05, 67.20, 0.05, 0.57, 0.02
21.50, 75.90, 0.04, 0.55, 0.00
24.91, 87.32, 0.04, 0.53, 0.00
21.75, 73.30, 0.04, 0.57, 0.02
22.56, 68.79, 0.04, 0.55, 0.00
19.38, 82.12, 0.04, 0.57, 0.02
28.20, 90.23, 0.04, 0.52, 0.00
26.74, 88.26, 0.04, 0.57, 0.02
24.25, 74.15, 0.04, 0.54, 0.00
24.50, 78.62, 0.04, 0.54, 0.02
27.20, 74.02, 0.04, 0.51, 0.00
23.38, 79.25, 0.04, 0.53, 0.02
22.41, 77.39, 0.04, 0.51, 0.00
25.91, 91.47, 0.04, 0.53, 0.02
31.71, 84.83, 0.04, 0.52, 0.00
24.72, 83.12, 0.04, 0.52, 0.02
21.36, 80.59, 0.04, 0.55, 0.01
21.32, 73.63, 0.04, 0.50, 0.00
22.50, 70.41, 0.05, 0.55, 0.02
26.92, 81.73, 0.04, 0.53, 0.00
22.51, 82.70, 0.04, 0.59, 0.02
21.15, 71.58, 0.04, 0.59, 0.02
28.96, 83.95, 0.04, 0.51, 0.02
38.30, 76.88, 0.04, 0.43, 0.00
33.34, 73.77, 0.04, 0.49, 0.02
30.68, 81.92, 0.04, 0.44, 0.00
32.91, 82.77, 0.04, 0.49, 0.02
32.93, 94.34, 0.04, 0.77, 0.22
38.48, 76.67, 0.04, 0.47, 0.02
31.87, 61.09, 0.04, 0.42, 0.00
28.54, 56.39, 0.05, 0.43, 0.00
27.77, 52.75, 0.05, 0.49, 0.02
29.23, 52.43, 0.05, 0.47, 0.00
32.70, 64.87, 0.04, 0.45, 0.00
28.28, 56.28, 0.05, 0.45, 0.02
36.63, 72.51, 0.04, 0.42, 0.00
31.41, 58.07, 0.04, 0.43, 0.00
32.82, 71.65, 0.04, 0.44, 0.02
28.48, 90.36, 0.04, 0.50, 0.01
26.46, 85.16, 0.04, 0.55, 0.02
25.76, 89.23, 0.04, 0.53, 0.00
25.60, 86.54, 0.04, 0.56, 0.02
27.25, 90.78, 0.04, 0.52, 0.00
24.30, 89.76, 0.04, 0.58, 0.03
20.04, 81.69, 0.04, 0.53, 0.00
23.98, 83.19, 0.04, 0.55, 0.02
30.68, 93.20, 0.04, 0.52, 0.00
22.72, 90.54, 0.04, 0.55, 0.02
26.82, 86.82, 0.04, 0.59, 0.03
26.11, 94.30, 0.04, 0.54, 0.00
22.71, 75.07, 0.04, 0.58, 0.02
18.95, 71.36, 0.05, 0.53, 0.00
25.28, 77.65, 0.04, 0.55, 0.00
18.90, 70.30, 0.05, 0.61, 0.02
19.30, 66.91, 0.05, 0.51, 0.00
23.01, 66.66, 0.05, 0.51, 0.02
23.02, 65.84, 0.05, 0.49, 0.00
24.29, 62.03, 0.05, 0.47, 0.00
22.01, 69.52, 0.05, 0.92, 0.19
28.08, 66.59, 0.04, 0.44, 0.00
31.27, 78.14, 0.04, 0.48, 0.02
26.62, 67.25, 0.04, 0.42, 0.00
29.30, 89.09, 0.04, 0.44, 0.00
25.09, 74.00, 0.04, 0.47, 0.02
24.58, 65.72, 0.04, 0.45, 0.00
21.89, 64.14, 0.05, 0.48, 0.02
22.02, 61.33, 0.05, 0.46, 0.00
25.86, 65.16, 0.05, 0.45, 0.00
21.89, 66.44, 0.05, 0.49, 0.02
23.70, 64.88, 0.04, 0.48, 0.00
22.74, 68.45, 0.05, 0.57, 0.03
26.67, 85.11, 0.04, 0.51, 0.00
26.80, 87.85, 0.04, 0.56, 0.02
