0.09, 0.66, 1.11, 1.96, 0.02
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 1.68, 0.00, 0.20, 0.00
0.00, 26.96, 0.00, 0.22, 0.00
0.00, 25.39, 0.00, 0.24, 0.00
0.00, 24.03, 0.00, 0.24, 0.02
0.00, 27.46, 0.00, 0.22, 0.00
0.00, 42.88, 0.00, 0.30, 0.24
0.00, 24.09, 0.00, 0.18, 0.00
0.00, 22.32, 0.00, 0.21, 0.02
0.00, 28.13, 0.00, 0.20, 0.00
0.00, 24.36, 0.00, 0.21, 0.00
0.00, 38.23, 0.00, 0.33, 0.19
0.00, 22.52, 0.00, 0.19, 0.00
0.00, 26.88, 0.00, 0.19, 0.02
0.00, 27.18, 0.00, 0.20, 0.00
0.00, 26.36, 0.00, 0.20, 0.00
0.00, 37.07, 0.00, 0.32, 0.25
0.00, 28.05, 0.00, 0.20, 0.02
0.00, 26.48, 0.00, 0.20, 0.00
0.00, 26.24, 0.00, 0.22, 0.00
0.00, 27.43, 0.00, 0.20, 0.00
0.00, 40.35, 0.00, 0.30, 0.31
0.00, 25.26, 0.00, 0.18, 0.02
0.00, 27.85, 0.00, 0.19, 0.00
0.00, 27.40, 0.00, 0.20, 0.00
0.00, 26.39, 0.00, 0.19, 0.00
0.00, 37.96, 0.00, 0.30, 0.26
0.00, 28.26, 0.00, 0.22, 0.06
0.00, 24.99, 0.00, 0.22, 0.00
0.00, 24.97, 0.00, 0.23, 0.00
0.00, 25.34, 0.00, 0.23, 0.00
0.00, 36.88, 0.00, 0.31, 0.22
0.00, 27.77, 0.00, 0.23, 0.07
0.00, 26.20, 0.00, 0.22, 0.00
0.00, 25.67, 0.00, 0.22, 0.00
0.00, 25.92, 0.00, 0.22, 0.02
0.00, 35.02, 0.00, 0.26, 0.12
0.00, 47.01, 0.00, 0.60, 0.40
0.00, 24.64, 0.00, 0.24, 0.00
0.00, 24.66, 0.00, 0.25, 0.02
0.00, 24.66, 0.00, 0.24, 0.00
0.00, 33.16, 0.00, 0.28, 0.08
0.00, 30.34, 0.00, 0.30, 0.20
0.00, 25.30, 0.00, 0.22, 0.00
0.00, 24.11, 0.00, 0.23, 0.02
0.00, 24.89, 0.00, 0.23, 0.00
0.00, 32.21, 0.00, 0.25, 0.04
0.00, 32.91, 0.00, 0.34, 0.24
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
