0.10, 0.74, 1.11, 1.68, 0.02
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 29.56, 0.00, 8.52, 0.42
0.00, 463.83, 0.00, 18.98, 11.00
0.00, 463.38, 30.00, 18.30, 10.55
0.00, 313.23, 0.00, 17.59, 7.33
