0.09, 0.66, 1.11, 1.98, 0.02
0.00, 0.00, 0.00, 0.00, 0.00
0.02, 1.28, 0.00, 0.82, 0.00
0.00, 123.85, 0.00, 0.93, 0.39
0.00, 125.95, 0.00, 0.94, 0.36
0.00, 125.20, 0.00, 0.91, 0.24
0.00, 113.34, 0.00, 1.05, 1.70
0.00, 127.40, 0.00, 1.02, 1.33
0.00, 103.38, 0.00, 0.84, 1.14
0.00, 112.17, 0.00, 0.82, 0.25
0.00, 115.49, 0.00, 0.78, 0.10
0.00, 122.73, 0.00, 0.89, 0.27
0.00, 105.72, 0.00, 0.93, 0.32
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 21.98, 0.00, 10.66, 0.30
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
