0.10, 0.73, 1.11, 1.80, 0.02
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.01, 0.00, 0.67, 0.00
0.00, 75.84, 0.00, 0.87, 0.00
0.00, 121.51, 0.00, 0.91, 0.35
0.00, 114.78, 0.00, 0.97, 1.33
0.00, 125.64, 0.00, 0.88, 0.03
0.00, 119.81, 0.00, 0.93, 0.57
0.00, 163.96, 0.00, 1.16, 3.26
0.00, 98.46, 0.00, 0.84, 1.25
0.00, 104.52, 0.00, 0.79, 0.62
0.00, 121.29, 0.00, 0.90, 0.40
0.00, 111.18, 0.00, 1.01, 1.66
0.00, 154.25, 0.00, 1.10, 2.90
0.00, 105.57, 0.00, 0.92, 1.45
0.00, 105.65, 0.00, 0.85, 0.96
0.00, 100.77, 0.00, 0.87, 1.24
0.00, 106.92, 0.00, 0.86, 1.03
0.00, 154.06, 0.00, 1.08, 2.56
0.00, 109.95, 0.00, 0.86, 0.80
0.00, 109.84, 0.00, 0.84, 0.68
0.00, 113.95, 0.00, 0.76, 0.01
0.00, 99.71, 0.00, 0.86, 1.26
0.00, 156.69, 0.00, 0.99, 2.10
0.00, 110.66, 0.00, 0.79, 0.30
0.00, 112.32, 0.00, 0.77, 0.00
0.00, 141.72, 0.00, 1.01, 0.48
0.00, 113.04, 0.00, 0.81, 0.33
0.00, 155.44, 0.00, 0.95, 1.73
0.00, 111.52, 0.00, 0.77, 0.06
0.00, 107.95, 0.00, 0.79, 0.30
0.00, 104.81, 0.00, 0.83, 0.92
0.00, 107.28, 0.00, 0.81, 0.62
0.00, 157.04, 0.00, 1.04, 2.24
0.00, 113.39, 0.00, 0.81, 0.30
0.00, 114.75, 0.00, 0.82, 0.26
0.00, 119.12, 0.00, 0.87, 0.30
0.00, 115.03, 0.00, 0.80, 0.01
0.00, 161.62, 0.00, 1.05, 2.18
0.00, 104.44, 0.00, 0.86, 0.96
0.00, 101.29, 0.00, 0.84, 1.05
0.00, 51.75, 0.00, 0.91, 0.74
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 44.79, 0.00, 10.50, 0.60
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
