19.09, 40.43, 0.73, 0.68, 0.01
39.59, 98.38, 0.83, 0.77, 0.37
43.99, 90.11, 0.71, 0.64, 0.00
43.00, 85.39, 0.73, 0.67, 0.29
45.28, 88.03, 0.69, 0.63, 0.00
42.89, 85.80, 0.73, 0.72, 0.28
44.47, 87.17, 0.72, 0.67, 0.00
42.35, 86.77, 0.77, 0.69, 0.33
42.70, 87.08, 0.74, 0.67, 0.07
42.26, 85.22, 0.74, 0.67, 0.32
42.38, 87.94, 0.75, 0.73, 0.20
42.63, 83.65, 0.75, 0.69, 0.28
42.48, 87.00, 0.73, 0.69, 0.29
43.52, 87.32, 0.71, 0.66, 0.01
42.37, 84.29, 0.76, 0.74, 0.60
43.78, 90.09, 0.72, 0.67, 0.01
41.66, 82.73, 0.78, 0.70, 0.39
40.94, 90.46, 0.79, 0.72, 0.36
40.07, 92.08, 0.81, 0.75, 0.40
42.30, 89.45, 0.73, 0.68, 0.00
40.52, 90.92, 0.78, 0.71, 0.28
40.41, 95.14, 0.81, 0.79, 0.30
43.19, 89.75, 0.72, 0.65, 0.00
42.51, 90.50, 0.74, 0.69, 0.20
43.09, 95.88, 0.75, 0.68, 0.02
40.22, 84.87, 0.71, 0.64, 0.21
35.52, 80.82, 0.68, 0.62, 0.16
38.09, 81.05, 0.69, 0.65, 0.34
40.54, 83.46, 0.70, 0.63, 0.00
40.63, 82.18, 0.69, 0.62, 0.24
39.33, 82.79, 0.67, 0.61, 0.00
39.64, 82.04, 0.69, 0.63, 0.24
38.35, 80.02, 0.69, 0.60, 0.00
36.46, 102.29, 0.81, 0.91, 0.42
42.67, 89.38, 0.75, 0.70, 0.22
42.66, 87.93, 0.74, 0.68, 0.19
42.77, 86.86, 0.73, 0.68, 0.16
44.27, 86.32, 0.73, 0.67, 0.00
42.55, 85.55, 0.78, 0.70, 0.41
43.08, 82.11, 0.75, 0.69, 0.38
42.87, 86.43, 0.76, 0.71, 0.46
44.73, 85.79, 0.71, 0.65, 0.02
41.70, 97.18, 0.79, 0.73, 0.30
40.07, 101.91, 0.81, 0.82, 0.28
41.41, 95.50, 0.77, 0.73, 0.01
41.21, 95.00, 0.79, 0.77, 0.27
43.56, 87.05, 0.73, 0.67, 0.02
43.76, 83.18, 0.73, 0.66, 0.18
43.96, 86.46, 0.72, 0.65, 0.00
40.59, 91.25, 0.78, 0.77, 0.45
41.08, 92.79, 0.78, 0.74, 0.01
40.44, 96.71, 0.78, 0.77, 0.42
40.71, 94.90, 0.80, 0.74, 0.30
42.06, 95.40, 0.76, 0.71, 0.01
40.55, 95.07, 0.80, 0.76, 0.33
43.54, 94.25, 0.74, 0.67, 0.01
42.95, 88.11, 0.75, 0.67, 0.17
44.39, 84.81, 0.72, 0.65, 0.00
40.29, 86.77, 0.76, 0.68, 0.36
37.87, 81.19, 0.68, 0.66, 0.11
37.67, 85.88, 0.67, 0.61, 0.01
36.68, 84.79, 0.68, 0.62, 0.30
34.51, 86.38, 0.66, 0.63, 0.00
34.06, 84.06, 0.64, 0.65, 0.34
33.68, 104.86, 0.74, 0.81, 0.18
41.28, 86.39, 0.76, 0.73, 0.31
43.21, 88.86, 0.71, 0.65, 0.00
43.92, 86.64, 0.74, 0.67, 0.22
42.58, 85.39, 0.73, 0.68, 0.32
42.95, 85.38, 0.72, 0.66, 0.00
43.59, 86.23, 0.75, 0.66, 0.36
