0.00, 0.08, 0.24, 12.26, 0.02
0.00, 8.00, 0.00, 0.11, 0.00
0.00, 6.00, 0.00, 0.10, 0.00
0.00, 8.00, 0.00, 0.11, 0.00
22.30, 6.01, 0.06, 0.16, 0.00
35.76, 40.43, 1.49, 1.97, 8.74
30.03, 36.10, 1.76, 5.29, 12.76
29.33, 35.87, 1.72, 3.66, 10.54
30.00, 35.81, 1.73, 3.84, 10.97
31.75, 39.84, 1.86, 3.97, 12.84
32.59, 40.45, 1.57, 3.28, 10.40
30.61, 36.32, 1.58, 3.12, 9.68
31.41, 36.64, 1.69, 4.78, 12.00
26.87, 33.05, 2.16, 7.60, 16.13
26.27, 30.64, 2.06, 6.52, 14.44
28.69, 35.30, 1.90, 4.78, 12.69
32.14, 38.12, 1.57, 2.89, 9.61
33.55, 40.96, 1.65, 3.47, 11.16
32.72, 38.88, 1.61, 2.54, 9.75
31.00, 36.84, 1.75, 3.74, 11.71
32.60, 40.75, 1.59, 3.58, 10.40
28.46, 34.13, 1.89, 3.84, 11.37
27.29, 32.16, 2.01, 10.00, 15.71
36.77, 42.73, 1.36, 2.56, 8.51
30.69, 35.75, 1.78, 6.39, 13.30
29.25, 36.88, 1.77, 3.79, 10.56
36.19, 41.20, 1.63, 2.95, 11.21
29.24, 36.78, 1.72, 3.45, 10.20
31.48, 36.23, 1.69, 3.13, 9.82
29.53, 37.81, 1.97, 5.21, 13.09
30.08, 37.41, 1.76, 4.03, 11.22
28.34, 32.37, 1.93, 6.05, 12.66
25.24, 30.41, 2.16, 11.50, 16.03
27.57, 33.43, 1.94, 6.91, 13.25
31.57, 37.60, 1.70, 4.52, 10.74
32.00, 39.81, 1.65, 3.45, 10.12
30.25, 35.91, 1.73, 3.82, 10.18
29.94, 36.11, 1.75, 4.08, 10.60
31.07, 36.72, 1.91, 3.00, 11.57
31.04, 36.94, 1.82, 3.59, 11.04
28.77, 35.30, 1.90, 7.03, 13.34
34.61, 39.38, 1.50, 4.84, 11.30
30.25, 36.53, 1.93, 6.57, 14.29
31.73, 36.56, 1.60, 3.72, 10.18
29.23, 43.00, 1.91, 17.49, 24.66
30.88, 40.06, 1.84, 3.93, 11.93
33.54, 40.41, 1.56, 3.43, 10.05
30.00, 36.68, 1.59, 4.02, 10.05
33.25, 38.25, 1.78, 3.28, 11.84
29.02, 34.95, 1.88, 5.63, 12.88
23.41, 29.08, 2.33, 7.94, 14.16
26.79, 32.12, 2.05, 9.30, 15.52
35.15, 40.52, 1.52, 3.46, 10.22
29.91, 36.87, 1.71, 2.52, 9.42
36.00, 42.11, 1.64, 3.51, 11.54
29.00, 37.30, 1.71, 3.64, 10.21
32.34, 37.77, 1.76, 4.31, 12.26
33.82, 39.96, 1.59, 2.96, 10.47
25.52, 31.50, 1.94, 7.14, 12.90
40.71, 46.77, 1.49, 3.54, 11.80
24.18, 31.27, 1.94, 6.16, 11.56
31.66, 37.70, 1.82, 4.98, 13.14
33.87, 39.29, 1.55, 4.06, 10.69
31.16, 36.76, 1.69, 2.79, 9.81
31.76, 39.37, 1.81, 3.50, 11.55
33.18, 41.17, 1.56, 2.68, 9.76
30.20, 35.60, 1.82, 3.66, 10.88
25.30, 31.68, 2.29, 9.61, 15.74
26.07, 29.80, 2.09, 8.63, 14.75
30.06, 34.34, 1.76, 8.59, 14.01
29.56, 38.45, 1.68, 4.07, 10.12
33.66, 39.19, 1.70, 3.93, 11.61
32.02, 38.62, 1.60, 3.21, 9.90
31.48, 36.23, 1.63, 3.79, 10.28
36.06, 43.87, 1.71, 2.95, 11.94
29.29, 36.79, 1.69, 6.44, 12.15
28.32, 34.41, 2.10, 6.32, 14.76
35.49, 39.16, 1.49, 4.55, 10.93
27.96, 35.47, 1.89, 5.46, 12.55
