0.02, 0.40, 1.03, 1.99, 0.01
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 100.00, 0.00, 11.91, 1.84
0.00, 338.66, 0.00, 13.66, 6.19
0.00, 301.34, 0.00, 14.65, 6.11
