0.02, 0.43, 1.26, 1.65, 0.01
0.00, 0.00, 0.00, 0.00, 0.00
3.93, 5.35, 0.05, 0.78, 0.00
19.08, 30.78, 0.06, 0.86, 0.00
19.88, 30.38, 0.06, 0.85, 0.00
21.05, 33.60, 0.05, 0.90, 0.01
22.16, 37.26, 0.05, 0.77, 0.02
36.77, 59.37, 0.04, 0.39, 0.01
39.85, 58.66, 0.04, 0.35, 0.00
36.14, 58.51, 0.04, 0.38, 0.02
36.07, 62.29, 0.04, 0.40, 0.00
36.55, 60.27, 0.04, 0.42, 0.00
32.05, 61.30, 0.05, 0.47, 0.04
25.28, 42.73, 0.06, 0.43, 0.00
26.82, 46.23, 0.05, 0.43, 0.00
28.21, 46.67, 0.05, 0.42, 0.02
34.26, 60.72, 0.04, 0.41, 0.00
31.70, 59.43, 0.05, 0.43, 0.01
31.55, 53.47, 0.05, 0.40, 0.02
30.49, 46.42, 0.05, 0.38, 0.00
37.82, 58.01, 0.04, 0.37, 0.00
26.77, 41.53, 0.05, 0.42, 0.02
24.49, 45.17, 0.06, 0.43, 0.02
28.29, 46.41, 0.05, 0.39, 0.00
34.22, 56.97, 0.05, 0.39, 0.00
34.23, 60.71, 0.04, 0.40, 0.02
31.75, 53.27, 0.05, 0.42, 0.00
35.96, 59.64, 0.04, 0.40, 0.01
35.58, 54.22, 0.04, 0.39, 0.02
29.73, 45.86, 0.05, 0.38, 0.00
29.06, 46.23, 0.05, 0.36, 0.00
28.53, 44.06, 0.05, 0.37, 0.02
34.36, 58.56, 0.04, 0.40, 0.01
33.29, 58.57, 0.05, 0.41, 0.00
32.30, 50.65, 0.05, 0.43, 0.02
26.57, 46.37, 0.05, 0.40, 0.00
25.74, 48.79, 0.05, 0.42, 0.00
29.67, 58.57, 0.05, 0.46, 0.03
34.44, 69.84, 0.05, 0.75, 0.20
36.62, 54.40, 0.04, 0.37, 0.00
29.26, 48.42, 0.05, 0.41, 0.02
27.96, 46.09, 0.05, 0.36, 0.00
33.87, 58.83, 0.05, 0.40, 0.02
33.29, 56.43, 0.04, 0.40, 0.02
32.12, 49.41, 0.05, 0.39, 0.00
28.17, 45.66, 0.05, 0.34, 0.00
28.08, 44.89, 0.05, 0.36, 0.00
28.99, 48.61, 0.05, 0.39, 0.03
31.84, 53.05, 0.05, 0.37, 0.00
24.77, 44.29, 0.06, 0.37, 0.00
28.40, 46.29, 0.05, 0.42, 0.02
33.44, 58.58, 0.05, 0.42, 0.00
26.67, 52.25, 0.05, 0.44, 0.02
34.58, 58.59, 0.04, 0.41, 0.02
38.03, 57.14, 0.04, 0.40, 0.00
32.81, 58.49, 0.04, 0.40, 0.00
27.37, 46.31, 0.05, 0.43, 0.02
31.04, 60.46, 0.04, 0.44, 0.01
27.75, 43.08, 0.05, 0.37, 0.00
33.55, 53.57, 0.04, 0.40, 0.02
27.34, 42.75, 0.05, 0.34, 0.00
27.84, 47.45, 0.05, 0.37, 0.00
32.40, 58.00, 0.04, 0.45, 0.04
24.70, 48.09, 0.05, 0.42, 0.00
35.49, 56.17, 0.04, 0.37, 0.00
35.57, 57.37, 0.04, 0.38, 0.02
38.51, 55.26, 0.04, 0.37, 0.00
38.17, 58.93, 0.04, 0.37, 0.00
36.26, 57.17, 0.04, 0.39, 0.02
29.95, 50.06, 0.05, 0.41, 0.02
36.23, 53.65, 0.04, 0.38, 0.00
26.18, 44.45, 0.05, 0.38, 0.00
33.94, 59.12, 0.05, 0.43, 0.02
32.02, 54.81, 0.05, 0.39, 0.00
27.24, 68.58, 0.05, 0.75, 0.24
26.49, 46.50, 0.05, 0.40, 0.00
28.59, 49.16, 0.05, 0.39, 0.00
29.54, 49.87, 0.05, 0.37, 0.00
37.25, 59.24, 0.04, 0.40, 0.02
32.60, 58.29, 0.05, 0.40, 0.02
33.72, 56.29, 0.05, 0.39, 0.00
28.53, 43.31, 0.05, 0.43, 0.02
27.34, 46.47, 0.05, 0.37, 0.00
35.29, 58.11, 0.04, 0.41, 0.01
32.91, 53.27, 0.05, 0.43, 0.02
28.10, 46.18, 0.05, 0.37, 0.00
35.26, 57.45, 0.04, 0.38, 0.00
34.06, 56.75, 0.04, 0.41, 0.02
29.48, 46.41, 0.05, 0.37, 0.00
29.34, 49.32, 0.05, 0.39, 0.00
34.92, 58.38, 0.04, 0.41, 0.03
37.72, 50.41, 0.05, 0.38, 0.00
31.37, 36.51, 0.05, 0.33, 0.00
38.66, 41.89, 0.05, 0.35, 0.00
35.90, 38.71, 0.05, 0.35, 0.02
41.15, 48.85, 0.05, 0.39, 0.01
43.93, 48.58, 0.04, 0.37, 0.00
40.22, 57.82, 0.04, 0.39, 0.02
35.58, 56.11, 0.04, 0.38, 0.00
30.12, 46.22, 0.05, 0.36, 0.00
35.90, 59.80, 0.04, 0.38, 0.03
41.02, 57.57, 0.04, 0.36, 0.00
39.04, 57.55, 0.04, 0.37, 0.00
37.80, 57.30, 0.04, 0.38, 0.02
38.59, 42.45, 0.05, 0.34, 0.00
32.04, 38.41, 0.05, 0.39, 0.02
34.42, 36.80, 0.05, 0.34, 0.00
35.49, 37.75, 0.05, 0.35, 0.02
43.37, 45.11, 0.05, 0.30, 0.00
36.09, 39.49, 0.05, 0.33, 0.00
36.08, 63.50, 0.05, 0.65, 0.11
33.07, 39.55, 0.05, 0.39, 0.02
29.81, 36.03, 0.05, 0.36, 0.00
26.68, 42.34, 0.05, 0.37, 0.00
36.21, 54.97, 0.04, 0.39, 0.02
30.05, 42.46, 0.05, 0.37, 0.01
26.55, 46.37, 0.05, 0.39, 0.00
37.54, 59.31, 0.04, 0.39, 0.00
44.17, 46.69, 0.04, 0.37, 0.02
40.36, 43.50, 0.05, 0.33, 0.00
30.82, 36.27, 0.06, 0.36, 0.02
38.05, 40.52, 0.05, 0.32, 0.00
32.11, 33.78, 0.05, 0.37, 0.02
36.61, 40.19, 0.05, 0.34, 0.00
41.13, 44.58, 0.05, 0.31, 0.00
39.97, 47.39, 0.05, 0.36, 0.02
43.92, 46.08, 0.04, 0.39, 0.02
33.03, 36.47, 0.05, 0.31, 0.00
42.02, 46.04, 0.05, 0.31, 0.00
38.13, 41.34, 0.05, 0.31, 0.00
37.01, 43.01, 0.05, 0.37, 0.03
43.72, 48.39, 0.04, 0.35, 0.00
42.76, 45.05, 0.05, 0.36, 0.00
42.31, 45.12, 0.05, 0.39, 0.02
38.04, 40.56, 0.05, 0.34, 0.00
38.55, 45.29, 0.05, 0.38, 0.01
42.57, 45.55, 0.05, 0.37, 0.00
33.77, 36.76, 0.05, 0.37, 0.02
40.28, 43.25, 0.05, 0.34, 0.00
39.08, 41.49, 0.05, 0.32, 0.00
32.50, 45.24, 0.06, 0.49, 0.09
40.95, 54.83, 0.05, 0.47, 0.02
42.05, 44.68, 0.05, 0.30, 0.00
33.96, 36.67, 0.05, 0.33, 0.00
41.16, 44.97, 0.05, 0.34, 0.02
41.16, 48.64, 0.05, 0.33, 0.01
39.84, 44.11, 0.05, 0.33, 0.00
37.21, 40.27, 0.05, 0.32, 0.00
38.33, 41.29, 0.05, 0.37, 0.02
35.89, 38.32, 0.05, 0.33, 0.00
36.36, 42.83, 0.05, 0.33, 0.01
41.28, 44.61, 0.05, 0.31, 0.00
38.20, 41.04, 0.05, 0.32, 0.02
