0.02, 0.33, 1.03, 4.18, 0.01
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.31, 47.05, 0.59, 0.80, 0.00
1.93, 142.04, 0.58, 0.86, 0.06
3.14, 135.61, 0.55, 0.87, 0.07
1.46, 141.13, 0.62, 0.89, 0.06
2.49, 136.87, 0.55, 0.85, 0.06
1.86, 140.63, 0.59, 0.85, 0.08
2.30, 147.48, 0.49, 0.79, 0.00
1.93, 144.09, 0.57, 0.85, 0.06
2.46, 141.82, 0.56, 0.81, 0.06
2.23, 142.88, 0.60, 0.87, 0.07
3.07, 135.58, 0.56, 0.83, 0.06
2.12, 139.32, 0.57, 0.81, 0.00
2.89, 134.62, 0.61, 0.84, 0.06
1.56, 137.04, 0.58, 0.81, 0.10
2.90, 134.14, 0.54, 0.83, 0.06
0.66, 149.32, 0.63, 0.85, 0.06
1.34, 145.48, 0.55, 0.89, 0.10
1.48, 148.79, 0.57, 0.81, 0.00
1.82, 142.94, 0.62, 0.86, 0.09
0.54, 151.67, 0.59, 0.89, 0.06
1.15, 146.20, 0.62, 0.87, 0.07
2.01, 140.85, 0.62, 0.83, 0.08
1.03, 145.66, 0.58, 0.83, 0.06
1.32, 146.66, 0.58, 0.83, 0.06
0.56, 149.76, 0.58, 0.81, 0.00
1.11, 144.67, 0.67, 0.87, 0.12
0.59, 144.14, 0.55, 0.85, 0.06
2.41, 136.02, 0.59, 0.86, 0.08
1.51, 141.10, 0.54, 0.85, 0.07
1.43, 143.27, 0.55, 0.84, 0.07
2.24, 147.16, 0.64, 0.83, 0.03
2.07, 139.96, 0.59, 0.84, 0.07
1.40, 142.77, 0.62, 0.85, 0.06
2.22, 142.91, 0.58, 0.83, 0.09
1.56, 145.89, 0.58, 0.86, 0.08
2.32, 131.38, 0.55, 0.80, 0.08
3.34, 131.92, 0.53, 0.73, 0.00
3.22, 128.36, 0.59, 0.78, 0.06
1.79, 137.66, 0.57, 0.81, 0.06
1.11, 136.64, 0.58, 0.78, 0.06
1.83, 131.62, 0.57, 0.74, 0.06
2.65, 133.34, 0.55, 0.75, 0.00
1.65, 133.84, 0.58, 0.78, 0.06
3.05, 127.56, 0.53, 0.71, 0.06
0.17, 6.82, 0.50, 0.75, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00
